ramp,lane,time_30,queue_count_max,queue_len_max
S45_O,0,0 days 16:04:30,1,21.75196716
S45_O,1,0 days 16:04:30,0,0.0
S50_O,0,0 days 16:04:30,1,20.01312197
S50_O,1,0 days 16:04:30,1,20.66928997
S53_O,0,0 days 16:04:30,1,35.85957884
S53_O,1,0 days 16:04:30,1,21.68635004
S58_O,0,0 days 16:04:30,7,208.1692904
S58_O,1,0 days 16:04:30,6,196.2270328
S59_O,0,0 days 16:04:30,1,19.71784654
S59_O,1,0 days 16:04:30,1,21.75196734
S64_O,0,0 days 16:04:30,1,21.09579944
S66_O,0,0 days 16:04:30,3,83.23485443
S66_O,1,0 days 16:04:30,3,96.85034043
S26_O,0,0 days 16:05:00,1,19.78346319
S26_O,1,0 days 16:05:00,1,22.04724279
S30_O,0,0 days 16:05:00,1,23.72047006
S30_O,1,0 days 16:05:00,0,0.0
S33_O,0,0 days 16:05:00,1,20.93175707
S33_O,1,0 days 16:05:00,0,0.0
S35_O,0,0 days 16:05:00,0,0.0
S35_O,1,0 days 16:05:00,0,0.0
S40_O,0,0 days 16:05:00,1,21.48950048
S40_O,1,0 days 16:05:00,0,0.0
S45_O,0,0 days 16:05:00,1,20.53805636
S45_O,1,0 days 16:05:00,0,0.0
S48_O,0,0 days 16:05:00,1,20.04591331
S50_O,0,0 days 16:05:00,1,20.37401437
S50_O,1,0 days 16:05:00,1,20.30839757
S53_O,0,0 days 16:05:00,1,16.40419764
S53_O,1,0 days 16:05:00,0,0.0
S58_O,0,0 days 16:05:00,8,247.6049815
S58_O,1,0 days 16:05:00,7,213.221784
S59_O,0,0 days 16:05:00,1,19.78346334
S59_O,1,0 days 16:05:00,1,19.52099614
S64_O,0,0 days 16:05:00,1,20.80052384
S66_O,0,0 days 16:05:00,5,145.86609
S66_O,1,0 days 16:05:00,3,76.80440803
S26_O,0,0 days 16:05:30,2,48.22834599
S26_O,1,0 days 16:05:30,2,48.65485519
S30_O,0,0 days 16:05:30,1,21.58792406
S30_O,1,0 days 16:05:30,0,0.0
S33_O,0,0 days 16:05:30,1,21.55511667
S35_O,0,0 days 16:05:30,1,20.04593032
S35_O,1,0 days 16:05:30,0,0.0
S40_O,0,0 days 16:05:30,0,0.0
S40_O,1,0 days 16:05:30,0,0.0
S45_O,0,0 days 16:05:30,1,22.17847636
S45_O,1,0 days 16:05:30,1,21.32545796
S50_O,0,0 days 16:05:30,1,20.27558917
S50_O,1,0 days 16:05:30,1,22.14566797
S53_O,0,0 days 16:05:30,1,22.50656004
S53_O,1,0 days 16:05:30,1,21.94881724
S58_O,0,0 days 16:05:30,7,219.3241464
S58_O,1,0 days 16:05:30,6,176.80446
S59_O,0,0 days 16:05:30,1,20.80052374
S59_O,1,0 days 16:05:30,0,0.0
S64_O,0,0 days 16:05:30,1,19.68503824
S66_O,0,0 days 16:05:30,2,47.27684803
S66_O,1,0 days 16:05:30,13,416.207306
S26_O,0,0 days 16:06:00,2,51.70603639
S26_O,1,0 days 16:06:00,2,47.27690239
S30_O,0,0 days 16:06:00,2,51.34514286
S30_O,1,0 days 16:06:00,0,0.0
S33_O,0,0 days 16:06:00,1,19.98031347
S35_O,0,0 days 16:06:00,0,0.0
S35_O,1,0 days 16:06:00,0,0.0
S40_O,0,0 days 16:06:00,1,21.52230888
S40_O,1,0 days 16:06:00,1,22.96587848
S45_O,0,0 days 16:06:00,1,22.34251836
S45_O,1,0 days 16:06:00,1,19.75065476
S50_O,0,0 days 16:06:00,1,20.43963117
S50_O,1,0 days 16:06:00,1,21.78477557
S53_O,0,0 days 16:06:00,1,19.84907964
S53_O,1,0 days 16:06:00,1,27.98556264
S58_O,0,0 days 16:06:00,8,245.6036691
S58_O,1,0 days 16:06:00,7,209.4160096
S59_O,0,0 days 16:06:00,0,0.0
S59_O,1,0 days 16:06:00,0,0.0
S64_O,0,0 days 16:06:00,0,0.0
S64_O,1,0 days 16:06:00,1,19.68503824
S66_O,0,0 days 16:06:00,2,48.72041763
S66_O,1,0 days 16:06:00,5,146.9815756
S26_O,0,0 days 16:06:30,1,19.75065479
S26_O,1,0 days 16:06:30,1,20.93175719
S30_O,0,0 days 16:06:30,2,47.96587766
S30_O,1,0 days 16:06:30,0,0.0
S33_O,0,0 days 16:06:30,1,22.27690147
S33_O,1,0 days 16:06:30,0,0.0
S35_O,0,0 days 16:06:30,1,23.55642912
S35_O,1,0 days 16:06:30,0,0.0
S40_O,0,0 days 16:06:30,1,21.48950048
S40_O,1,0 days 16:06:30,0,0.0
S45_O,0,0 days 16:06:30,1,20.50524796
S45_O,1,0 days 16:06:30,0,0.0
S50_O,0,0 days 16:06:30,1,23.39238717
S50_O,1,0 days 16:06:30,0,0.0
S53_O,0,0 days 16:06:30,2,50.62335884
S53_O,1,0 days 16:06:30,1,19.78346284
S58_O,0,0 days 16:06:30,7,218.8320204
S58_O,1,0 days 16:06:30,7,209.1535424
S59_O,0,0 days 16:06:30,1,20.57086494
S59_O,1,0 days 16:06:30,1,21.62073374
S64_O,0,0 days 16:06:30,1,19.98031384
S66_O,0,0 days 16:06:30,12,375.2624228
S66_O,1,0 days 16:06:30,24,724.1469484
S26_O,0,0 days 16:07:00,2,51.60761119
S26_O,1,0 days 16:07:00,1,20.01312199
S30_O,0,0 days 16:07:00,2,50.91863366
S30_O,1,0 days 16:07:00,1,27.00130986
S33_O,0,0 days 16:07:00,1,20.37401427
S35_O,0,0 days 16:07:00,1,20.17716392
S40_O,0,0 days 16:07:00,1,20.80052408
S40_O,1,0 days 16:07:00,1,20.50524848
S45_O,0,0 days 16:07:00,1,23.32677036
S45_O,1,0 days 16:07:00,2,50.52493396
S48_O,0,0 days 16:07:00,0,0.0
S50_O,0,0 days 16:07:00,2,47.73621997
S50_O,1,0 days 16:07:00,1,27.19816137
S53_O,0,0 days 16:07:00,2,51.44356884
S53_O,1,0 days 16:07:00,1,20.07873844
S58_O,0,0 days 16:07:00,7,226.8044616
S58_O,1,0 days 16:07:00,7,212.3359572
S59_O,0,0 days 16:07:00,1,19.84908014
S59_O,1,0 days 16:07:00,1,20.47243974
S64_O,0,0 days 16:07:00,1,20.83333224
S64_O,1,0 days 16:07:00,0,0.0
S66_O,0,0 days 16:07:00,31,980.83987
S66_O,1,0 days 16:07:00,44,1328.116784
S26_O,0,0 days 16:07:30,1,22.27690159
S26_O,1,0 days 16:07:30,1,20.40682279
S30_O,0,0 days 16:07:30,1,23.81889526
S30_O,1,0 days 16:07:30,1,20.76771406
S33_O,0,0 days 16:07:30,1,17.35564147
S33_O,1,0 days 16:07:30,0,0.0
S35_O,0,0 days 16:07:30,0,0.0
S40_O,0,0 days 16:07:30,3,76.14828782
S40_O,1,0 days 16:07:30,3,79.75721182
S45_O,0,0 days 16:07:30,1,22.50656036
S45_O,1,0 days 16:07:30,1,20.50524796
S48_O,0,0 days 16:07:30,1,19.84906291
S50_O,0,0 days 16:07:30,1,20.40682277
S50_O,1,0 days 16:07:30,1,19.98031357
S53_O,0,0 days 16:07:30,1,21.16141564
S53_O,1,0 days 16:07:30,1,19.84907964
S58_O,0,0 days 16:07:30,6,179.921258
S58_O,1,0 days 16:07:30,7,215.4527552
S59_O,0,0 days 16:07:30,1,26.31233474
S59_O,1,0 days 16:07:30,1,22.08005134
S64_O,0,0 days 16:07:30,2,51.93569544
S64_O,1,0 days 16:07:30,1,20.83333224
S66_O,0,0 days 16:07:30,32,992.0603428
S66_O,1,0 days 16:07:30,44,1314.402873
S26_O,0,0 days 16:08:00,2,49.54068199
S26_O,1,0 days 16:08:00,2,48.81889719
S30_O,0,0 days 16:08:00,1,22.01443326
S30_O,1,0 days 16:08:00,0,0.0
S33_O,0,0 days 16:08:00,1,23.03149467
S33_O,1,0 days 16:08:00,0,0.0
S35_O,0,0 days 16:08:00,1,20.47243952
S40_O,0,0 days 16:08:00,3,72.86744782
S40_O,1,0 days 16:08:00,3,74.54067622
S45_O,0,0 days 16:08:00,1,23.12991996
S45_O,1,0 days 16:08:00,0,0.0
S50_O,0,0 days 16:08:00,2,50.09842477
S50_O,1,0 days 16:08:00,2,69.75064585
S53_O,0,0 days 16:08:00,1,22.47375164
S53_O,1,0 days 16:08:00,1,19.78346284
S58_O,0,0 days 16:08:00,10,312.3687631
S58_O,1,0 days 16:08:00,6,183.0052476
S59_O,0,0 days 16:08:00,1,21.19422454
S59_O,1,0 days 16:08:00,1,20.50524814
S64_O,0,0 days 16:08:00,0,0.0
S66_O,0,0 days 16:08:00,2,54.56031283
S66_O,1,0 days 16:08:00,4,136.6141212
S26_O,0,0 days 16:08:30,1,21.62073359
S26_O,1,0 days 16:08:30,1,20.96456559
S30_O,0,0 days 16:08:30,1,21.58792406
S30_O,1,0 days 16:08:30,0,0.0
S33_O,0,0 days 16:08:30,1,21.25984107
S33_O,1,0 days 16:08:30,0,0.0
S35_O,0,0 days 16:08:30,1,20.47243952
S35_O,1,0 days 16:08:30,0,0.0
S40_O,0,0 days 16:08:30,1,19.88188888
S40_O,1,0 days 16:08:30,1,20.40682328
S45_O,0,0 days 16:08:30,1,21.75196716
S45_O,1,0 days 16:08:30,0,0.0
S50_O,0,0 days 16:08:30,1,20.37401437
S50_O,1,0 days 16:08:30,1,21.94881757
S53_O,0,0 days 16:08:30,1,21.35826604
S53_O,1,0 days 16:08:30,1,20.50524764
S58_O,0,0 days 16:08:30,7,212.5328076
S58_O,1,0 days 16:08:30,6,176.9356936
S59_O,0,0 days 16:08:30,1,19.68503814
S59_O,1,0 days 16:08:30,0,0.0
S64_O,0,0 days 16:08:30,1,19.94750544
S66_O,0,0 days 16:08:30,2,64.33721603
S66_O,1,0 days 16:08:30,2,68.37264923
S26_O,0,0 days 16:09:00,1,19.68503799
S26_O,1,0 days 16:09:00,0,0.0
S30_O,0,0 days 16:09:00,1,23.58923646
S30_O,1,0 days 16:09:00,0,0.0
S33_O,0,0 days 16:09:00,1,19.68503787
S33_O,1,0 days 16:09:00,0,0.0
S35_O,0,0 days 16:09:00,1,20.30839752
S35_O,1,0 days 16:09:00,1,16.40419792
S40_O,0,0 days 16:09:00,1,19.71784688
S45_O,0,0 days 16:09:00,1,19.78346316
S45_O,1,0 days 16:09:00,1,26.96850256
S50_O,0,0 days 16:09:00,1,21.39107477
S50_O,1,0 days 16:09:00,1,21.98162597
S53_O,0,0 days 16:09:00,1,20.83333164
S53_O,1,0 days 16:09:00,1,19.68503764
S58_O,0,0 days 16:09:00,5,138.9763748
S58_O,1,0 days 16:09:00,6,187.7624656
S59_O,0,0 days 16:09:00,1,21.19422454
S59_O,1,0 days 16:09:00,1,19.68503814
S64_O,0,0 days 16:09:00,1,21.55511704
S64_O,1,0 days 16:09:00,0,0.0
S66_O,0,0 days 16:09:00,2,56.03669083
S66_O,1,0 days 16:09:00,4,124.2781628
S26_O,0,0 days 16:09:30,2,51.18110199
S26_O,1,0 days 16:09:30,1,21.81758399
S30_O,0,0 days 16:09:30,1,20.14435446
S30_O,1,0 days 16:09:30,0,0.0
S33_O,0,0 days 16:09:30,1,19.68503787
S33_O,1,0 days 16:09:30,0,0.0
S35_O,0,0 days 16:09:30,0,0.0
S35_O,1,0 days 16:09:30,0,0.0
S40_O,0,0 days 16:09:30,1,22.11286008
S40_O,1,0 days 16:09:30,0,0.0
S45_O,0,0 days 16:09:30,1,19.84907996
S45_O,1,0 days 16:09:30,0,0.0
S48_O,0,0 days 16:09:30,0,0.0
S50_O,0,0 days 16:09:30,2,50.85301797
S50_O,1,0 days 16:09:30,2,49.34383157
S53_O,0,0 days 16:09:30,1,21.52230804
S53_O,1,0 days 16:09:30,0,0.0
S58_O,0,0 days 16:09:30,8,241.7978947
S58_O,1,0 days 16:09:30,6,180.2821504
S59_O,0,0 days 16:09:30,1,23.03149494
S59_O,1,0 days 16:09:30,1,21.35826654
S64_O,0,0 days 16:09:30,1,21.48950024
S66_O,0,0 days 16:09:30,2,61.54850203
S66_O,1,0 days 16:09:30,2,64.59968323
S26_O,0,0 days 16:10:00,1,20.76771519
S26_O,1,0 days 16:10:00,0,0.0
S30_O,0,0 days 16:10:00,1,22.40813406
S30_O,1,0 days 16:10:00,0,0.0
S33_O,0,0 days 16:10:00,0,0.0
S35_O,0,0 days 16:10:00,0,0.0
S35_O,1,0 days 16:10:00,0,0.0
S40_O,0,0 days 16:10:00,1,28.08398868
S40_O,1,0 days 16:10:00,0,0.0
S45_O,0,0 days 16:10:00,1,20.07873876
S45_O,1,0 days 16:10:00,1,22.04724276
S48_O,0,0 days 16:10:00,1,21.85037531
S50_O,0,0 days 16:10:00,2,51.41076077
S50_O,1,0 days 16:10:00,2,46.22703357
S53_O,0,0 days 16:10:00,2,49.54068164
S53_O,1,0 days 16:10:00,1,23.42519524
S58_O,0,0 days 16:10:00,7,208.79265
S58_O,1,0 days 16:10:00,7,209.5472432
S59_O,0,0 days 16:10:00,0,0.0
S59_O,1,0 days 16:10:00,1,20.40682294
S64_O,0,0 days 16:10:00,1,21.58792544
S66_O,0,0 days 16:10:00,3,87.07343723
S66_O,1,0 days 16:10:00,4,119.7506036
S26_O,0,0 days 16:10:30,1,20.17716399
S26_O,1,0 days 16:10:30,0,0.0
S30_O,0,0 days 16:10:30,1,19.84907886
S30_O,1,0 days 16:10:30,0,0.0
S33_O,0,0 days 16:10:30,1,19.68503787
S33_O,1,0 days 16:10:30,0,0.0
S35_O,0,0 days 16:10:30,1,20.66928992
S35_O,1,0 days 16:10:30,0,0.0
S40_O,0,0 days 16:10:30,1,20.20997288
S45_O,0,0 days 16:10:30,1,19.71784636
S45_O,1,0 days 16:10:30,0,0.0
S48_O,0,0 days 16:10:30,1,21.94880051
S50_O,0,0 days 16:10:30,1,23.16272837
S50_O,1,0 days 16:10:30,1,22.37532677
S53_O,0,0 days 16:10:30,1,21.81758364
S53_O,1,0 days 16:10:30,1,19.81627124
S58_O,0,0 days 16:10:30,11,351.2139087
S58_O,1,0 days 16:10:30,7,209.940944
S59_O,0,0 days 16:10:30,1,19.88188854
S59_O,1,0 days 16:10:30,1,21.58792534
S64_O,0,0 days 16:10:30,1,20.63648184
S64_O,1,0 days 16:10:30,1,27.32939524
S66_O,0,0 days 16:10:30,2,65.87921083
S66_O,1,0 days 16:10:30,4,134.2519164
S26_O,0,0 days 16:11:00,1,32.97243999
S26_O,1,0 days 16:11:00,2,45.53805719
S30_O,0,0 days 16:11:00,1,22.67060126
S30_O,1,0 days 16:11:00,0,0.0
S33_O,0,0 days 16:11:00,0,0.0
S35_O,0,0 days 16:11:00,1,22.37532672
S35_O,1,0 days 16:11:00,1,21.29264952
S40_O,0,0 days 16:11:00,1,19.68503848
S40_O,1,0 days 16:11:00,0,0.0
S45_O,0,0 days 16:11:00,1,33.39894916
S45_O,1,0 days 16:11:00,1,19.71784636
S50_O,0,0 days 16:11:00,1,21.25984117
S50_O,1,0 days 16:11:00,0,0.0
S53_O,0,0 days 16:11:00,1,20.53805604
S53_O,1,0 days 16:11:00,1,19.68503764
S58_O,0,0 days 16:11:00,8,242.4868711
S58_O,1,0 days 16:11:00,6,193.6351692
S59_O,0,0 days 16:11:00,1,19.75065494
S59_O,1,0 days 16:11:00,1,28.28083874
S64_O,0,0 days 16:11:00,1,20.80052384
S66_O,0,0 days 16:11:00,5,153.6416808
S66_O,1,0 days 16:11:00,5,152.7886624
S26_O,0,0 days 16:11:30,1,21.88320079
S26_O,1,0 days 16:11:30,1,20.17716399
S30_O,0,0 days 16:11:30,1,22.08005006
S33_O,0,0 days 16:11:30,1,19.68503787
S35_O,0,0 days 16:11:30,0,0.0
S35_O,1,0 days 16:11:30,0,0.0
S40_O,0,0 days 16:11:30,1,20.60367368
S40_O,1,0 days 16:11:30,2,48.65484862
S45_O,0,0 days 16:11:30,1,20.99737396
S45_O,1,0 days 16:11:30,1,21.39107476
S50_O,0,0 days 16:11:30,2,49.27821477
S50_O,1,0 days 16:11:30,1,22.17847637
S53_O,0,0 days 16:11:30,1,22.04724244
S53_O,1,0 days 16:11:30,1,26.24671744
S58_O,0,0 days 16:11:30,9,296.5551143
S58_O,1,0 days 16:11:30,6,194.0944868
S59_O,0,0 days 16:11:30,1,21.94881774
S59_O,1,0 days 16:11:30,0,0.0
S64_O,0,0 days 16:11:30,1,22.24409344
S64_O,1,0 days 16:11:30,1,20.11154744
S66_O,0,0 days 16:11:30,3,99.60624603
S66_O,1,0 days 16:11:30,7,229.1338092
S26_O,0,0 days 16:12:00,1,19.81627159
S26_O,1,0 days 16:12:00,1,23.22834519
S30_O,0,0 days 16:12:00,1,22.83464326
S30_O,1,0 days 16:12:00,0,0.0
S33_O,0,0 days 16:12:00,1,19.68503787
S35_O,0,0 days 16:12:00,1,19.94750512
S35_O,1,0 days 16:12:00,0,0.0
S40_O,0,0 days 16:12:00,1,22.50656088
S40_O,1,0 days 16:12:00,1,22.53936928
S45_O,0,0 days 16:12:00,1,22.04724276
S45_O,1,0 days 16:12:00,0,0.0
S48_O,0,0 days 16:12:00,0,0.0
S50_O,0,0 days 16:12:00,2,48.42519637
S50_O,1,0 days 16:12:00,1,21.98162597
S53_O,0,0 days 16:12:00,1,20.43963084
S53_O,1,0 days 16:12:00,0,0.0
S58_O,0,0 days 16:12:00,8,246.7191547
S58_O,1,0 days 16:12:00,6,180.0853
S59_O,0,0 days 16:12:00,1,20.63648174
S59_O,1,0 days 16:12:00,1,21.09579934
S64_O,0,0 days 16:12:00,1,21.55511704
S66_O,0,0 days 16:12:00,3,97.83459243
S66_O,1,0 days 16:12:00,16,519.5209576
S26_O,0,0 days 16:12:30,1,19.91469679
S26_O,1,0 days 16:12:30,2,48.55642999
S30_O,0,0 days 16:12:30,1,22.50655926
S30_O,1,0 days 16:12:30,0,0.0
S33_O,0,0 days 16:12:30,0,0.0
S35_O,0,0 days 16:12:30,1,20.34120592
S35_O,1,0 days 16:12:30,0,0.0
S40_O,0,0 days 16:12:30,1,20.76771568
S40_O,1,0 days 16:12:30,0,0.0
S45_O,0,0 days 16:12:30,1,19.94750516
S45_O,1,0 days 16:12:30,1,22.30970996
S48_O,0,0 days 16:12:30,1,22.21126771
S50_O,0,0 days 16:12:30,1,23.03149477
S50_O,1,0 days 16:12:30,1,21.62073357
S53_O,0,0 days 16:12:30,1,20.76771484
S53_O,1,0 days 16:12:30,1,21.81758364
S58_O,0,0 days 16:12:30,8,245.6692859
S58_O,1,0 days 16:12:30,6,180.7086596
S59_O,0,0 days 16:12:30,1,20.50524814
S59_O,1,0 days 16:12:30,1,19.68503814
S64_O,0,0 days 16:12:30,0,0.0
S66_O,0,0 days 16:12:30,18,607.2178108
S66_O,1,0 days 16:12:30,32,1053.674518
S26_O,0,0 days 16:13:00,1,20.37401439
S26_O,1,0 days 16:13:00,1,21.16141599
S30_O,0,0 days 16:13:00,1,22.53936766
S30_O,1,0 days 16:13:00,0,0.0
S33_O,0,0 days 16:13:00,0,0.0
S35_O,0,0 days 16:13:00,0,0.0
S40_O,0,0 days 16:13:00,1,23.06430368
S40_O,1,0 days 16:13:00,1,20.07873928
S45_O,0,0 days 16:13:00,1,22.73621916
S45_O,1,0 days 16:13:00,0,0.0
S50_O,0,0 days 16:13:00,1,19.98031357
S50_O,1,0 days 16:13:00,1,21.85039237
S53_O,0,0 days 16:13:00,1,21.98162564
S53_O,1,0 days 16:13:00,0,0.0
S58_O,0,0 days 16:13:00,8,245.6692859
S58_O,1,0 days 16:13:00,6,196.6207334
S59_O,0,0 days 16:13:00,1,19.94750534
S59_O,1,0 days 16:13:00,1,21.78477574
S64_O,0,0 days 16:13:00,1,19.78346344
S66_O,0,0 days 16:13:00,20,663.4514084
S66_O,1,0 days 16:13:00,9,310.2689824
S26_O,0,0 days 16:13:30,2,48.52362159
S26_O,1,0 days 16:13:30,1,22.11285959
S30_O,0,0 days 16:13:30,1,21.62073246
S30_O,1,0 days 16:13:30,1,26.57480066
S33_O,0,0 days 16:13:30,1,17.35564147
S35_O,0,0 days 16:13:30,1,21.06299072
S40_O,0,0 days 16:13:30,1,22.63779448
S40_O,1,0 days 16:13:30,0,0.0
S45_O,0,0 days 16:13:30,2,48.03149556
S45_O,1,0 days 16:13:30,2,50.85301796
S50_O,0,0 days 16:13:30,1,22.83464437
S50_O,1,0 days 16:13:30,1,27.65747897
S53_O,0,0 days 16:13:30,1,21.58792484
S53_O,1,0 days 16:13:30,1,22.99868604
S58_O,0,0 days 16:13:30,9,275.0328039
S58_O,1,0 days 16:13:30,6,195.177164
S59_O,0,0 days 16:13:30,1,21.32545814
S59_O,1,0 days 16:13:30,1,20.80052374
S64_O,0,0 days 16:13:30,1,23.06430344
S64_O,1,0 days 16:13:30,1,20.50524824
S66_O,0,0 days 16:13:30,3,101.2138576
S66_O,1,0 days 16:13:30,3,89.37002523
S26_O,0,0 days 16:14:00,2,46.03018319
S26_O,1,0 days 16:14:00,1,19.68503799
S30_O,0,0 days 16:14:00,1,20.73490566
S30_O,1,0 days 16:14:00,0,0.0
S33_O,0,0 days 16:14:00,0,0.0
S35_O,0,0 days 16:14:00,1,19.68503792
S40_O,0,0 days 16:14:00,1,19.75065528
S45_O,0,0 days 16:14:00,2,51.08267676
S45_O,1,0 days 16:14:00,2,46.91600996
S50_O,0,0 days 16:14:00,1,21.09579917
S50_O,1,0 days 16:14:00,2,49.21259797
S53_O,0,0 days 16:14:00,1,19.94750484
S53_O,1,0 days 16:14:00,1,20.27558884
S58_O,0,0 days 16:14:00,9,276.4763735
S58_O,1,0 days 16:14:00,6,185.9580036
S59_O,0,0 days 16:14:00,1,22.90026134
S59_O,1,0 days 16:14:00,1,19.81627174
S64_O,0,0 days 16:14:00,1,21.88320104
S64_O,1,0 days 16:14:00,1,20.01312224
S66_O,0,0 days 16:14:00,2,57.21779323
S66_O,1,0 days 16:14:00,3,104.1009968
S26_O,0,0 days 16:14:30,1,22.53936879
S26_O,1,0 days 16:14:30,1,20.63648159
S30_O,0,0 days 16:14:30,1,23.39238606
S30_O,1,0 days 16:14:30,0,0.0
S33_O,0,0 days 16:14:30,1,16.40419787
S35_O,0,0 days 16:14:30,0,0.0
S40_O,0,0 days 16:14:30,1,19.91469728
S40_O,1,0 days 16:14:30,0,0.0
S45_O,0,0 days 16:14:30,1,19.78346316
S45_O,1,0 days 16:14:30,1,20.37401436
S48_O,0,0 days 16:14:30,1,20.07872171
S50_O,0,0 days 16:14:30,1,20.11154717
S50_O,1,0 days 16:14:30,1,20.01312197
S53_O,0,0 days 16:14:30,1,19.71784604
S53_O,1,0 days 16:14:30,1,20.53805604
S58_O,0,0 days 16:14:30,8,242.4212543
S58_O,1,0 days 16:14:30,6,193.9304448
S59_O,0,0 days 16:14:30,1,22.96587794
S59_O,1,0 days 16:14:30,1,21.03018254
S64_O,0,0 days 16:14:30,1,20.70209864
S64_O,1,0 days 16:14:30,1,20.04593064
S66_O,0,0 days 16:14:30,3,86.61411963
S66_O,1,0 days 16:14:30,2,53.74010283
S26_O,0,0 days 16:15:00,2,51.01705999
S26_O,1,0 days 16:15:00,1,20.70209839
S30_O,0,0 days 16:15:00,1,20.60367206
S30_O,1,0 days 16:15:00,0,0.0
S33_O,0,0 days 16:15:00,1,16.40419787
S35_O,0,0 days 16:15:00,1,19.78346312
S40_O,0,0 days 16:15:00,1,22.83464488
S40_O,1,0 days 16:15:00,1,20.83333248
S45_O,0,0 days 16:15:00,1,20.07873876
S45_O,1,0 days 16:15:00,1,22.40813516
S48_O,0,0 days 16:15:00,1,19.68502091
S50_O,0,0 days 16:15:00,1,19.68503797
S50_O,1,0 days 16:15:00,0,0.0
S53_O,0,0 days 16:15:00,1,21.68635004
S53_O,1,0 days 16:15:00,0,0.0
S58_O,0,0 days 16:15:00,8,242.2900207
S58_O,1,0 days 16:15:00,6,181.6272948
S59_O,0,0 days 16:15:00,1,21.45669174
S59_O,1,0 days 16:15:00,1,19.68503814
S64_O,0,0 days 16:15:00,1,20.40682304
S66_O,0,0 days 16:15:00,1,34.94088963
S66_O,1,0 days 16:15:00,4,137.7624152
S26_O,0,0 days 16:15:30,3,76.34513248
S26_O,1,0 days 16:15:30,3,75.85300648
S30_O,0,0 days 16:15:30,1,21.65354086
S30_O,1,0 days 16:15:30,0,0.0
S33_O,0,0 days 16:15:30,0,0.0
S35_O,0,0 days 16:15:30,0,0.0
S40_O,0,0 days 16:15:30,2,54.82282782
S40_O,1,0 days 16:15:30,2,51.90288022
S45_O,0,0 days 16:15:30,1,20.70209836
S50_O,0,0 days 16:15:30,1,21.88320077
S50_O,1,0 days 16:15:30,1,35.85957917
S53_O,0,0 days 16:15:30,1,17.61810844
S58_O,0,0 days 16:15:30,8,246.8831967
S58_O,1,0 days 16:15:30,6,192.4540668
S59_O,0,0 days 16:15:30,1,22.86745294
S59_O,1,0 days 16:15:30,1,20.30839774
S64_O,0,0 days 16:15:30,1,19.71784664
S64_O,1,0 days 16:15:30,0,0.0
S66_O,0,0 days 16:15:30,5,149.0485048
S66_O,1,0 days 16:15:30,4,126.6403676
S26_O,0,0 days 16:16:00,2,50.95144319
S26_O,1,0 days 16:16:00,2,51.83726999
S30_O,0,0 days 16:16:00,1,20.07873766
S30_O,1,0 days 16:16:00,0,0.0
S33_O,0,0 days 16:16:00,0,0.0
S33_O,1,0 days 16:16:00,0,0.0
S35_O,0,0 days 16:16:00,0,0.0
S35_O,1,0 days 16:16:00,0,0.0
S40_O,0,0 days 16:16:00,1,20.93175768
S40_O,1,0 days 16:16:00,1,21.75196768
S45_O,0,0 days 16:16:00,1,20.93175716
S45_O,1,0 days 16:16:00,0,0.0
S50_O,0,0 days 16:16:00,1,21.58792517
S50_O,1,0 days 16:16:00,0,0.0
S53_O,0,0 days 16:16:00,2,47.50656084
S53_O,1,0 days 16:16:00,0,0.0
S58_O,0,0 days 16:16:00,8,246.0957951
S58_O,1,0 days 16:16:00,6,189.1404184
S59_O,0,0 days 16:16:00,1,21.12860774
S59_O,1,0 days 16:16:00,1,19.75065494
S64_O,0,0 days 16:16:00,1,20.89894904
S66_O,0,0 days 16:16:00,2,48.35952523
S66_O,1,0 days 16:16:00,1,21.81752963
S26_O,0,0 days 16:16:30,1,20.07873879
S26_O,1,0 days 16:16:30,1,19.71784639
S30_O,0,0 days 16:16:30,1,20.43963006
S30_O,1,0 days 16:16:30,0,0.0
S33_O,0,0 days 16:16:30,1,21.48949987
S33_O,1,0 days 16:16:30,0,0.0
S35_O,0,0 days 16:16:30,1,19.88188832
S35_O,1,0 days 16:16:30,0,0.0
S40_O,0,0 days 16:16:30,1,19.75065528
S40_O,1,0 days 16:16:30,0,0.0
S45_O,0,0 days 16:16:30,1,21.09579916
S45_O,1,0 days 16:16:30,0,0.0
S50_O,0,0 days 16:16:30,1,21.32545797
S50_O,1,0 days 16:16:30,1,22.96587797
S53_O,0,0 days 16:16:30,2,48.19553724
S53_O,1,0 days 16:16:30,0,0.0
S58_O,0,0 days 16:16:30,7,212.8608916
S58_O,1,0 days 16:16:30,6,188.1889748
S59_O,0,0 days 16:16:30,1,22.37532694
S59_O,1,0 days 16:16:30,0,0.0
S64_O,0,0 days 16:16:30,1,20.63648184
S66_O,0,0 days 16:16:30,5,147.3096596
S66_O,1,0 days 16:16:30,15,472.5065204
S26_O,0,0 days 16:17:00,1,19.98031359
S26_O,1,0 days 16:17:00,0,0.0
S30_O,0,0 days 16:17:00,1,19.81627046
S30_O,1,0 days 16:17:00,0,0.0
S33_O,0,0 days 16:17:00,1,21.81758387
S35_O,0,0 days 16:17:00,1,20.17716392
S35_O,1,0 days 16:17:00,0,0.0
S40_O,0,0 days 16:17:00,1,19.71784688
S40_O,1,0 days 16:17:00,1,21.32545848
S45_O,0,0 days 16:17:00,1,22.99868636
S45_O,1,0 days 16:17:00,1,20.89894876
S48_O,0,0 days 16:17:00,1,19.81625451
